时间,电压V1,电压V2,电压V3,电流I1,电流I2,电流I3,有功功率,无功功率,视在功率,功率因素,容抗,频率
2019-09-11 10:57:37.203,388,394,391,3199,3182,3117,3684,-17,3684,1,50.05,158851
2019-09-11 10:57:37.346,394,392,390,3165,3136,3086,3638,-38,3638,1,50.06,158852
2019-09-11 10:57:37.455,388,390,386,3167,3149,3092,3731,-17,3731,1,50.03,158853
2019-09-11 10:57:37.580,391,394,393,3177,3145,3094,3639,12,3639,1,50.03,158854
2019-09-11 10:57:37.708,388,389,391,3172,3158,3097,3667,-63,3668,1,50.02,158855
2019-09-11 10:57:37.833,388,390,387,3167,3140,3078,3664,-30,3664,1,50.05,158856
2019-09-11 10:57:37.960,392,396,394,3189,3154,3112,3661,-38,3661,1,50,158857
2019-09-11 10:57:38.093,388,386,387,3190,3151,3097,3695,-45,3695,1,50.05,158858
2019-09-11 10:57:38.175,391,391,385,3171,3135,3088,3634,-29,3634,1,50.05,158859
2019-09-11 10:57:38.261,387,391,390,3157,3146,3084,3655,-54,3656,1,50.05,158860
2019-09-11 10:57:38.404,390,390,386,3174,3164,3088,3693,-35,3693,1,50.04,158861
2019-09-11 10:57:38.543,393,391,391,3164,3151,3101,3649,-7,3649,1,50.04,158862
2019-09-11 10:57:38.653,388,392,391,3177,3158,3083,3645,-33,3645,1,50.04,158863
2019-09-11 10:57:38.765,389,390,392,3168,3153,3089,3695,-26,3695,1,50.01,158864
2019-09-11 10:57:38.876,391,394,388,3149,3134,3073,3693,-15,3693,1,50.02,158865
2019-09-11 10:57:38.970,393,386,387,3164,3127,3069,3644,-4,3644,1,50.01,158866
2019-09-11 10:57:39.068,389,386,386,3159,3149,3086,3654,-31,3654,1,50.01,158867
2019-09-11 10:57:39.167,398,396,392,3178,3151,3089,3662,12,3662,1,50.03,158868
2019-09-11 10:57:39.282,390,394,393,3167,3143,3091,3613,-49,3613,1,50.02,158869
2019-09-11 10:57:39.361,392,392,392,3145,3133,3086,3681,-14,3681,1,50.02,158870
2019-09-11 10:57:39.471,390,389,389,3145,3135,3078,3617,-20,3617,1,50.05,158871
2019-09-11 10:57:39.555,389,391,390,3165,3149,3089,3650,-6,3650,1,50.05,158872
2019-09-11 10:57:39.665,394,392,393,3139,3123,3072,3671,-56,3672,1,50.03,158873
2019-09-11 10:57:39.795,393,394,398,3160,3150,3086,3626,-2,3626,1,50.02,158874
2019-09-11 10:57:39.857,391,390,395,3143,3115,3062,3642,2,3642,1,50.06,158875
2019-09-11 10:57:39.984,391,389,392,3155,3147,3096,3610,-48,3610,1,50.05,158876
2019-09-11 10:57:40.069,394,394,389,3149,3141,3091,3640,-6,3640,1,50.02,158877
2019-09-11 10:57:40.165,395,392,394,3153,3120,3057,3654,16,3654,1,50.01,158878
2019-09-11 10:57:40.314,390,399,396,3127,3113,3061,3620,-27,3620,1,50.02,158879
2019-09-11 10:57:40.424,391,391,388,3145,3117,3068,3637,-21,3637,1,50.04,158880
2019-09-11 10:57:40.568,393,391,392,3135,3125,3063,3642,-9,3642,1,50.02,158881
2019-09-11 10:57:40.661,387,388,390,3153,3129,3066,3643,-27,3643,1,50.03,158882
2019-09-11 10:57:40.776,389,388,387,3121,3112,3047,3624,-2,3624,1,50.04,158883
2019-09-11 10:57:40.873,392,391,394,3125,3103,3052,3637,-14,3637,1,50,158884
2019-09-11 10:57:40.969,389,390,390,3142,3110,3046,3633,-5,3633,1,50.05,158885
2019-09-11 10:57:41.062,387,391,391,3118,3103,3041,3643,-19,3643,1,50,158886
2019-09-11 10:57:41.191,392,392,392,3122,3108,3061,3622,-27,3622,1,50.02,158887
2019-09-11 10:57:41.281,386,394,393,3147,3109,3062,3601,-79,3602,1,50.03,158888
2019-09-11 10:57:41.364,392,396,394,3122,3102,3047,3621,-17,3621,1,50.04,158889
2019-09-11 10:57:41.475,393,394,390,3147,3108,3046,3584,-17,3584,1,50.03,158890
2019-09-11 10:57:41.570,389,389,389,3118,3100,3046,3589,-8,3589,1,50.05,158891
2019-09-11 10:57:41.650,388,388,387,3129,3092,3046,3612,-11,3612,1,50.01,158892
2019-09-11 10:57:41.761,393,394,391,3124,3110,3049,3607,5,3607,1,50,158893
2019-09-11 10:57:41.891,393,394,394,3127,3098,3053,3597,-4,3597,1,50.03,158894
2019-09-11 10:57:41.969,388,394,394,3137,3107,3052,3589,-70,3590,1,50.04,158895
2019-09-11 10:57:42.063,389,389,388,3106,3113,3039,3616,-29,3616,1,50.04,158896
2019-09-11 10:57:42.197,388,391,391,3110,3085,3039,3625,-46,3625,1,50.02,158897
2019-09-11 10:57:42.275,390,391,391,3132,3085,3037,3582,-55,3582,1,50.04,158898
2019-09-11 10:57:42.375,394,393,393,3102,3097,3037,3580,-48,3580,1,50.06,158899
2019-09-11 10:57:42.502,395,394,394,3103,3088,3029,3607,32,3607,1,50.01,158900
2019-09-11 10:57:42.643,394,390,385,3094,3098,3045,3637,10,3637,1,50.05,158901
2019-09-11 10:57:42.760,392,392,389,3097,3097,3025,3601,-43,3602,1,50.03,158902
2019-09-11 10:57:42.885,390,389,387,3109,3073,3019,3607,15,3607,1,50.01,158903
2019-09-11 10:57:42.969,389,388,390,3102,3079,3029,3630,-22,3630,1,50.03,158904
2019-09-11 10:57:43.063,390,386,387,3116,3088,3027,3607,0,3607,1,50.02,158905
2019-09-11 10:57:43.188,390,392,388,3082,3079,3038,3597,-14,3597,1,50.07,158906
2019-09-11 10:57:43.279,393,391,394,3102,3079,3017,3602,-23,3602,1,50.05,158907
2019-09-11 10:57:43.374,391,391,389,3100,3090,3021,3604,-38,3604,1,50,158908
2019-09-11 10:57:43.468,387,389,389,3135,3082,3039,3586,-47,3586,1,50.05,158909
2019-09-11 10:57:43.562,390,389,391,3102,3088,3022,3572,-8,3572,1,50.02,158910
2019-09-11 10:57:43.656,390,388,383,3106,3090,3026,3620,-10,3620,1,50,158911
2019-09-11 10:57:43.767,391,392,389,3088,3084,3035,3626,-44,3626,1,50.06,158912
2019-09-11 10:57:43.865,392,387,386,3100,3094,3033,3602,-25,3602,1,50.02,158913
2019-09-11 10:57:43.990,389,391,390,3108,3088,3039,3577,2,3577,1,50.04,158914
2019-09-11 10:57:44.083,388,385,389,3113,3075,3041,3597,-25,3597,1,50.03,158915
2019-09-11 10:57:44.177,388,395,393,3102,3089,3018,3588,-66,3589,1,50.02,158916
2019-09-11 10:57:44.271,390,392,388,3106,3082,3026,3574,-38,3574,1,50.04,158917
2019-09-11 10:57:44.367,392,392,387,3096,3083,3025,3576,-16,3576,1,50.04,158918
2019-09-11 10:57:44.478,392,387,386,3117,3092,3034,3592,6,3592,1,50.04,158919
2019-09-11 10:57:44.587,388,389,388,3097,3083,3012,3611,-17,3611,1,50.01,158920
2019-09-11 10:57:44.666,389,384,388,3082,3076,3028,3588,-29,3588,1,50.01,158921
2019-09-11 10:57:44.760,390,387,385,3082,3079,3024,3582,3,3582,1,50.01,158922
2019-09-11 10:57:44.856,393,389,388,3109,3067,3019,3599,-10,3599,1,50.01,158923
2019-09-11 10:57:44.966,391,390,392,3090,3094,3016,3524,-35,3524,1,50.04,158924
2019-09-11 10:57:45.059,390,391,388,3109,3088,3017,3571,-36,3571,1,50.01,158925
2019-09-11 10:57:45.168,384,391,386,3109,3088,3025,3600,-51,3600,1,50.04,158926
2019-09-11 10:57:45.266,389,391,392,3089,3066,3021,3608,11,3608,1,50.04,158927
2019-09-11 10:57:45.381,389,396,396,3108,3064,3028,3544,-42,3545,1,50.05,158928
2019-09-11 10:57:45.460,392,389,388,3079,3062,2997,3589,-1,3589,1,50.03,158929
2019-09-11 10:57:45.570,388,392,391,3117,3093,3037,3567,-26,3567,1,50.02,158930
2019-09-11 10:57:45.679,389,392,388,3096,3076,3017,3641,5,3641,1,50.01,158931
2019-09-11 10:57:45.757,392,392,391,3116,3083,3025,3551,-54,3551,1,50.03,158932
2019-09-11 10:57:45.854,393,393,392,3100,3085,3035,3591,12,3591,1,50.04,158933
2019-09-11 10:57:46.012,392,388,389,3093,3096,3036,3572,-34,3572,1,50.03,158934
2019-09-11 10:57:46.124,385,394,392,3096,3073,3017,3578,-48,3578,1,50.03,158935
2019-09-11 10:57:46.260,391,391,389,3094,3078,3013,3596,-46,3596,1,50.01,158936
2019-09-11 10:57:46.399,389,387,387,3107,3088,3027,3587,27,3587,1,50.05,158937
2019-09-11 10:57:46.509,388,390,390,3087,3070,3021,3607,-29,3607,1,50.01,158938
2019-09-11 10:57:46.649,393,393,392,3077,3064,3016,3604,5,3604,1,50.01,158939
2019-09-11 10:57:46.759,388,391,387,3096,3069,3012,3583,2,3583,1,49.99,158940
2019-09-11 10:57:46.887,396,392,392,3098,3077,3029,3567,3,3567,1,50,158941
2019-09-11 10:57:46.967,390,388,388,3098,3072,3008,3631,-14,3631,1,50.04,158942
2019-09-11 10:57:47.063,390,393,392,3100,3093,3033,3558,-38,3558,1,50.01,158943
2019-09-11 10:57:47.188,395,393,393,3079,3064,3017,3563,14,3563,1,50.01,158944
2019-09-11 10:57:47.266,391,393,389,3088,3070,3015,3580,-76,3581,1,50.03,158945
2019-09-11 10:57:47.378,390,390,387,3088,3072,3003,3541,-11,3541,1,50.04,158946
2019-09-11 10:57:47.521,392,393,392,3108,3074,3016,3593,-40,3594,1,50.04,158947
2019-09-11 10:57:47.647,390,396,397,3091,3094,3045,3590,3,3590,1,50.01,158948
2019-09-11 10:57:47.759,390,394,395,3114,3087,3026,3573,-67,3573,1,50.02,158949
2019-09-11 10:57:47.884,390,390,390,3111,3099,3042,3565,-82,3566,1,50.04,158950
2019-09-11 10:57:47.966,390,386,386,3113,3075,3015,3589,13,3589,1,50.03,158951
2019-09-11 10:57:48.059,389,389,392,3106,3082,3022,3548,-33,3548,1,50.04,158952
2019-09-11 10:57:48.186,392,393,392,3099,3079,3031,3537,16,3537,1,50.04,158953
2019-09-11 10:57:48.266,390,388,390,3092,3083,3024,3584,-30,3584,1,50.03,158954
2019-09-11 10:57:48.381,388,389,393,3082,3082,3016,3559,-53,3560,1,49.99,158955
2019-09-11 10:57:48.465,392,396,395,3086,3070,3023,3587,-2,3587,1,50,158956
2019-09-11 10:57:48.558,390,387,383,3083,3064,3005,3582,-28,3582,1,50.02,158957
2019-09-11 10:57:48.668,393,392,397,3081,3074,3005,3596,23,3596,1,50.04,158958
2019-09-11 10:57:48.761,390,389,390,3096,3066,3007,3590,-6,3590,1,50.05,158959
2019-09-11 10:57:48.855,394,391,387,3100,3073,3024,3596,-10,3596,1,50,158960
2019-09-11 10:57:48.949,391,391,392,3090,3072,3033,3591,-39,3591,1,50.04,158961
2019-09-11 10:57:49.045,391,388,386,3082,3063,3000,3575,-25,3575,1,50.02,158962
2019-09-11 10:57:49.139,392,394,390,3102,3076,3017,3577,-14,3577,1,50.04,158963
2019-09-11 10:57:49.217,391,390,390,3106,3086,3025,3590,-33,3590,1,50.02,158964
2019-09-11 10:57:49.326,393,393,391,3109,3070,3010,3580,-7,3580,1,50.01,158965
2019-09-11 10:57:49.429,392,395,389,3096,3076,3026,3618,3,3618,1,50.04,158966
2019-09-11 10:57:49.538,390,391,393,3093,3072,3017,3577,23,3577,1,50.03,158967
2019-09-11 10:57:49.648,391,395,395,3092,3084,3024,3603,-18,3603,1,50.02,158968
2019-09-11 10:57:49.742,390,390,385,3090,3084,3013,3620,-24,3620,1,50.03,158969
2019-09-11 10:57:49.820,392,394,398,3087,3076,3007,3567,-45,3567,1,50.04,158970
2019-09-11 10:57:49.916,392,393,394,3093,3075,3011,3555,-16,3555,1,50.03,158971
2019-09-11 10:57:50.057,390,392,391,3092,3070,3016,3594,13,3594,1,50.02,158972
2019-09-11 10:57:50.182,391,387,386,3100,3077,3019,3549,-40,3549,1,50.02,158973
2019-09-11 10:57:50.307,391,386,385,3092,3084,3021,3606,11,3606,1,50.02,158974
2019-09-11 10:57:50.450,388,393,387,3088,3076,3019,3554,10,3554,1,50.01,158975
2019-09-11 10:57:50.575,391,390,390,3079,3062,3002,3532,-33,3532,1,50.02,158976
2019-09-11 10:57:50.684,393,391,391,3092,3064,3016,3546,-6,3546,1,50.03,158977
2019-09-11 10:57:50.765,386,388,384,3081,3064,3014,3585,3,3585,1,50.04,158978
2019-09-11 10:57:50.876,389,386,384,3093,3070,3022,3606,19,3606,1,50.01,158979
2019-09-11 10:57:50.957,391,389,394,3092,3082,3012,3597,0,3597,1,50.01,158980
2019-09-11 10:57:51.066,390,392,394,3101,3080,3025,3571,-39,3572,1,50.01,158981
2019-09-11 10:57:51.176,390,388,393,3097,3064,2997,3577,7,3577,1,50.02,158982
2019-09-11 10:57:51.252,388,388,390,3080,3078,3025,3580,-1,3580,1,50.04,158983
2019-09-11 10:57:51.418,394,393,390,3082,3059,3005,3574,25,3574,1,50.03,158984
2019-09-11 10:57:51.519,388,391,388,3083,3061,3014,3615,-37,3615,1,50.04,158985
2019-09-11 10:57:51.612,388,389,392,3103,3079,3028,3592,8,3592,1,50.03,158986
2019-09-11 10:57:51.737,389,394,391,3101,3090,3032,3567,-42,3567,1,50.04,158987
2019-09-11 10:57:51.833,388,391,391,3061,3065,3005,3590,-14,3590,1,50.02,158988
2019-09-11 10:57:51.942,390,392,392,3081,3062,3011,3564,-50,3564,1,50.01,158989
2019-09-11 10:57:52.041,394,393,392,3102,3086,3015,3557,-7,3557,1,50.02,158990
2019-09-11 10:57:52.119,391,393,389,3093,3070,3018,3557,-28,3557,1,50.02,158991
2019-09-11 10:57:52.244,388,390,390,3103,3087,3023,3572,-14,3572,1,50.04,158992
2019-09-11 10:57:52.340,389,393,390,3070,3068,3017,3543,-21,3543,1,50.04,158993
2019-09-11 10:57:52.454,392,392,393,3082,3078,3013,3597,-8,3597,1,50.04,158994
2019-09-11 10:57:52.552,392,392,391,3079,3073,3008,3597,23,3597,1,49.99,158995
2019-09-11 10:57:52.708,388,388,386,3094,3070,3025,3551,-13,3551,1,50.02,158996
2019-09-11 10:57:52.833,391,389,392,3099,3093,3025,3571,-44,3571,1,50.05,158997
2019-09-11 10:57:52.958,387,387,388,3103,3080,3023,3578,-55,3579,1,50.04,158998
2019-09-11 10:57:53.089,394,393,391,3097,3078,3004,3549,-7,3549,1,50.02,158999
2019-09-11 10:57:53.167,394,390,386,3091,3059,3012,3561,-5,3561,1,50.04,159000
2019-09-11 10:57:53.278,388,391,388,3096,3084,3015,3569,-22,3569,1,50.03,159001
2019-09-11 10:57:53.372,391,391,390,3100,3075,3012,3559,-34,3559,1,49.99,159002
2019-09-11 10:57:53.479,392,388,387,3092,3068,3014,3609,-7,3609,1,50.01,159003
2019-09-11 10:57:53.579,389,392,391,3089,3076,3006,3605,16,3605,1,49.99,159004
2019-09-11 10:57:53.672,392,390,388,3096,3063,3016,3628,-16,3628,1,49.99,159005
2019-09-11 10:57:53.752,390,392,390,3078,3058,3014,3585,-42,3585,1,50.03,159006
2019-09-11 10:57:53.878,391,388,386,3071,3064,3008,3602,-24,3602,1,50.03,159007
2019-09-11 10:57:53.987,389,392,389,3088,3075,3015,3546,-54,3546,1,50,159008
2019-09-11 10:57:54.083,392,393,394,3083,3084,3018,3595,-5,3595,1,50.05,159009
2019-09-11 10:57:54.165,394,390,388,3098,3074,3022,3570,-21,3570,1,50.05,159010
2019-09-11 10:57:54.274,389,395,392,3098,3079,3024,3593,2,3593,1,50.05,159011
2019-09-11 10:57:54.368,388,387,386,3084,3070,2992,3576,1,3576,1,50.04,159012
2019-09-11 10:57:54.497,394,392,389,3092,3069,3021,3531,-60,3531,1,50.02,159013
2019-09-11 10:57:54.583,387,393,391,3111,3083,3018,3549,-17,3549,1,50.01,159014
2019-09-11 10:57:54.677,391,389,387,3101,3070,3032,3570,7,3570,1,50.02,159015
2019-09-11 10:57:54.771,394,390,386,3093,3069,3014,3580,-28,3580,1,50.01,159016
2019-09-11 10:57:54.865,389,393,391,3080,3067,3024,3563,-52,3563,1,50.01,159017
2019-09-11 10:57:55.005,387,390,391,3096,3092,3031,3547,-52,3547,1,50.03,159018
2019-09-11 10:57:55.134,389,390,390,3097,3068,3005,3595,-52,3596,1,50.02,159019
2019-09-11 10:57:55.258,393,397,394,3108,3074,3016,3556,16,3556,1,50.01,159020
2019-09-11 10:57:55.386,387,390,387,3125,3088,3019,3555,-51,3556,1,50.01,159021
2019-09-11 10:57:55.528,392,394,394,3096,3074,3017,3581,-14,3581,1,50.02,159022
2019-09-11 10:57:55.658,394,393,389,3102,3080,3019,3592,-13,3592,1,50.03,159023
2019-09-11 10:57:55.768,391,390,388,3104,3077,3038,3591,-25,3591,1,49.99,159024
2019-09-11 10:57:55.879,389,387,389,3101,3090,3025,3564,-20,3564,1,50.02,159025
2019-09-11 10:57:55.973,393,393,386,3096,3077,3027,3560,5,3560,1,50.03,159026
2019-09-11 10:57:56.067,391,393,390,3094,3068,3023,3621,-42,3621,1,50.01,159027
2019-09-11 10:57:56.213,392,392,393,3100,3078,3000,3567,-5,3567,1,50.02,159028
2019-09-11 10:57:56.340,389,395,395,3090,3070,3019,3571,4,3571,1,50.01,159029
2019-09-11 10:57:56.467,391,393,389,3080,3067,3012,3559,-17,3559,1,50.02,159030
2019-09-11 10:57:56.606,391,392,391,3090,3085,3028,3572,-35,3573,1,50.03,159031
2019-09-11 10:57:56.737,391,390,387,3083,3073,3016,3614,-5,3614,1,50.02,159032
2019-09-11 10:57:56.862,388,386,389,3099,3077,3032,3589,-40,3589,1,50.02,159033
2019-09-11 10:57:56.972,393,394,388,3096,3083,3021,3604,-5,3604,1,50,159034
2019-09-11 10:57:57.112,392,392,390,3106,3079,3029,3563,-41,3563,1,50.03,159035
2019-09-11 10:57:57.242,390,387,389,3113,3073,3033,3624,-23,3625,1,50.04,159036
2019-09-11 10:57:57.352,386,389,385,3108,3082,3019,3596,-25,3596,1,50,159037
2019-09-11 10:57:57.477,391,388,384,3118,3094,3026,3595,-7,3595,1,49.97,159038
2019-09-11 10:57:57.622,390,390,386,3099,3068,3017,3624,-31,3624,1,50.01,159039
2019-09-11 10:57:57.721,391,393,392,3099,3083,3025,3586,-32,3586,1,50,159040
2019-09-11 10:57:57.831,393,394,391,3107,3083,3037,3586,-34,3586,1,50.02,159041
2019-09-11 10:57:57.924,389,392,391,3100,3076,3021,3596,-58,3597,1,50.01,159042
2019-09-11 10:57:58.034,387,390,391,3097,3070,3027,3553,-36,3553,1,50.04,159043
2019-09-11 10:57:58.130,391,390,384,3092,3086,3023,3577,16,3577,1,50.03,159044
2019-09-11 10:57:58.242,389,388,384,3124,3106,3032,3607,15,3607,1,49.99,159045
2019-09-11 10:57:58.321,389,387,385,3090,3088,3042,3586,-23,3586,1,50.01,159046
2019-09-11 10:57:58.432,388,388,388,3129,3100,3034,3560,-65,3560,1,50.04,159047
2019-09-11 10:57:58.541,393,394,388,3129,3103,3032,3609,31,3609,1,50.03,159048
2019-09-11 10:57:58.641,389,391,385,3104,3087,3029,3594,-32,3594,1,50.02,159049
2019-09-11 10:57:58.721,393,396,389,3114,3083,3051,3637,-39,3637,1,49.99,159050
2019-09-11 10:57:58.831,387,389,388,3100,3092,3041,3590,-23,3590,1,50.01,159051
2019-09-11 10:57:58.938,385,386,385,3113,3098,3046,3592,-9,3592,1,49.98,159052
2019-09-11 10:57:59.016,388,389,389,3102,3097,3036,3618,-25,3618,1,49.98,159053
2019-09-11 10:57:59.126,390,397,393,3133,3103,3038,3629,-8,3629,1,49.99,159054
2019-09-11 10:57:59.222,389,390,389,3124,3099,3045,3605,21,3605,1,50.03,159055
2019-09-11 10:57:59.334,392,388,386,3121,3094,3037,3624,16,3624,1,49.96,159056
2019-09-11 10:57:59.430,393,395,391,3116,3090,3038,3645,-1,3645,1,49.99,159057
2019-09-11 10:57:59.524,390,391,391,3121,3109,3049,3640,-31,3640,1,50.04,159058
2019-09-11 10:57:59.652,387,391,390,3122,3104,3035,3621,-4,3621,1,50.01,159059
2019-09-11 10:57:59.768,392,389,389,3127,3097,3038,3645,16,3645,1,50.02,159060
2019-09-11 10:57:59.909,391,391,389,3114,3100,3047,3578,-12,3578,1,49.99,159061
2019-09-11 10:58:00.032,394,395,392,3122,3100,3045,3627,-13,3627,1,50.01,159062
2019-09-11 10:58:00.159,391,389,388,3116,3109,3066,3646,-28,3646,1,49.98,159063
2019-09-11 10:58:00.300,392,388,386,3131,3121,3051,3626,-37,3626,1,50.01,159064
2019-09-11 10:58:00.427,391,396,393,3119,3115,3039,3623,1,3623,1,50.01,159065
2019-09-11 10:58:00.554,390,390,391,3133,3116,3052,3586,-42,3586,1,50.01,159066
2019-09-11 10:58:00.670,390,392,390,3122,3114,3044,3595,-12,3595,1,49.99,159067
2019-09-11 10:58:00.815,389,383,384,3125,3113,3055,3617,-31,3617,1,50.01,159068
2019-09-11 10:58:00.940,389,392,394,3132,3115,3063,3629,-5,3629,1,50.01,159069
2019-09-11 10:58:01.049,393,395,396,3144,3126,3062,3645,-36,3645,1,50,159070
2019-09-11 10:58:01.143,390,391,391,3127,3126,3069,3609,-58,3609,1,50,159071
2019-09-11 10:58:01.252,394,396,395,3145,3108,3067,3617,-2,3617,1,50.02,159072
2019-09-11 10:58:01.365,386,386,384,3128,3108,3056,3608,-11,3608,1,50.01,159073
2019-09-11 10:58:01.490,395,395,394,3129,3106,3065,3677,-34,3677,1,49.98,159074
2019-09-11 10:58:01.568,390,388,385,3132,3104,3058,3654,-30,3654,1,49.99,159075
2019-09-11 10:58:01.711,390,393,388,3153,3131,3078,3633,-65,3634,1,49.99,159076
2019-09-11 10:58:01.855,391,392,390,3141,3125,3073,3623,-55,3624,1,50.01,159077
2019-09-11 10:58:01.964,389,388,392,3122,3113,3046,3610,7,3610,1,49.99,159078
2019-09-11 10:58:02.073,394,391,392,3142,3121,3064,3655,-16,3655,1,49.98,159079
2019-09-11 10:58:02.167,393,394,395,3125,3126,3069,3652,-29,3652,1,50,159080
2019-09-11 10:58:02.263,389,388,394,3171,3133,3083,3623,-31,3623,1,49.97,159081
2019-09-11 10:58:02.362,390,389,391,3145,3138,3083,3669,-16,3669,1,50,159082
2019-09-11 10:58:02.487,389,393,396,3154,3148,3068,3646,-49,3646,1,50,159083
2019-09-11 10:58:02.567,387,390,392,3141,3128,3085,3648,-4,3648,1,49.97,159084
2019-09-11 10:58:02.705,390,388,390,3173,3127,3072,3663,-35,3663,1,50.01,159085
2019-09-11 10:58:02.829,390,395,393,3172,3151,3082,3654,-45,3654,1,50,159086
2019-09-11 10:58:02.944,392,392,391,3163,3138,3067,3703,-28,3703,1,49.99,159087
2019-09-11 10:58:03.022,392,392,392,3167,3166,3087,3631,-16,3631,1,49.99,159088
2019-09-11 10:58:03.134,387,385,388,3164,3155,3088,3639,12,3639,1,49.97,159089
2019-09-11 10:58:03.243,389,393,390,3178,3141,3101,3653,-7,3653,1,50,159090
2019-09-11 10:58:03.321,392,395,392,3169,3134,3093,3688,-39,3688,1,49.97,159091
2019-09-11 10:58:03.434,392,392,396,3174,3159,3105,3649,-6,3649,1,50.01,159092
2019-09-11 10:58:03.559,389,387,389,3171,3144,3105,3664,-42,3664,1,50.01,159093
2019-09-11 10:58:03.687,394,393,390,3171,3176,3107,3707,14,3707,1,49.99,159094
2019-09-11 10:58:03.766,389,388,390,3191,3165,3113,3660,-5,3660,1,49.98,159095
2019-09-11 10:58:03.875,395,393,392,3205,3202,3116,3686,-29,3686,1,50.01,159096
2019-09-11 10:58:04.003,392,392,390,3188,3168,3108,3713,-38,3713,1,50,159097
2019-09-11 10:58:04.160,392,393,392,3199,3178,3117,3707,-14,3707,1,49.99,159098
2019-09-11 10:58:04.256,392,390,390,3205,3163,3119,3698,4,3698,1,49.98,159099
2019-09-11 10:58:04.382,392,393,390,3199,3189,3123,3734,8,3734,1,49.99,159100
2019-09-11 10:58:04.474,392,391,389,3202,3175,3125,3690,27,3690,1,50.03,159101
2019-09-11 10:58:04.585,390,395,392,3200,3196,3124,3689,7,3689,1,49.97,159102
2019-09-11 10:58:04.663,394,394,389,3195,3171,3123,3707,-58,3707,1,50.01,159103
2019-09-11 10:58:04.780,387,390,392,3208,3187,3129,3712,12,3712,1,50.04,159104
2019-09-11 10:58:04.873,389,391,391,3210,3191,3143,3709,-68,3710,1,50.01,159105
2019-09-11 10:58:04.970,392,387,390,3193,3187,3131,3717,-44,3717,1,50.01,159106
2019-09-11 10:58:05.049,389,388,389,3198,3160,3125,3676,-38,3676,1,49.98,159107
2019-09-11 10:58:05.159,388,388,391,3225,3191,3133,3682,-33,3683,1,50,159108
2019-09-11 10:58:05.282,388,389,391,3213,3186,3123,3689,14,3689,1,49.98,159109
2019-09-11 10:58:05.391,392,389,392,3187,3184,3134,3739,3,3739,1,50,159110
2019-09-11 10:58:05.471,392,395,393,3224,3182,3140,3728,-74,3729,1,50,159111
2019-09-11 10:58:05.581,388,389,388,3221,3204,3138,3704,16,3704,1,50.01,159112
2019-09-11 10:58:05.675,390,387,388,3198,3192,3135,3693,5,3693,1,49.98,159113
2019-09-11 10:58:05.777,393,391,392,3221,3188,3137,3752,-21,3752,1,49.99,159114
2019-09-11 10:58:05.871,392,389,387,3235,3201,3133,3695,-37,3695,1,49.99,159115
2019-09-11 10:58:05.968,388,389,386,3203,3194,3135,3709,-3,3709,1,50.01,159116
2019-09-11 10:58:06.092,388,387,386,3228,3217,3145,3699,-20,3699,1,50,159117
2019-09-11 10:58:06.173,389,388,386,3230,3196,3150,3701,-11,3701,1,49.97,159118
2019-09-11 10:58:06.266,393,392,393,3226,3199,3139,3738,-28,3739,1,49.97,159119
2019-09-11 10:58:06.377,387,383,387,3230,3204,3147,3727,-36,3727,1,50,159120
2019-09-11 10:58:06.456,385,383,388,3229,3211,3156,3706,-33,3706,1,49.97,159121
2019-09-11 10:58:06.571,390,393,391,3212,3212,3157,3806,-30,3806,1,50,159122
2019-09-11 10:58:06.680,388,387,387,3245,3221,3154,3740,30,3740,1,49.99,159123
2019-09-11 10:58:06.811,390,394,396,3230,3215,3152,3774,22,3774,1,50,159124
2019-09-11 10:58:06.920,392,392,390,3238,3226,3157,3727,-79,3728,1,50.01,159125
2019-09-11 10:58:07.032,393,393,392,3246,3229,3167,3776,-53,3777,1,49.98,159126
2019-09-11 10:58:07.126,391,391,392,3240,3221,3169,3767,-26,3767,1,50,159127
2019-09-11 10:58:07.237,390,388,388,3253,3216,3174,3730,-32,3730,1,49.97,159128
2019-09-11 10:58:07.316,388,386,390,3259,3245,3188,3686,-30,3686,1,50,159129
2019-09-11 10:58:07.425,383,386,388,3236,3226,3162,3767,-25,3767,1,49.99,159130
2019-09-11 10:58:07.538,393,390,388,3254,3209,3152,3747,-47,3747,1,49.97,159131
2019-09-11 10:58:07.616,391,390,390,3251,3235,3185,3735,-17,3735,1,49.97,159132
2019-09-11 10:58:07.726,390,392,392,3238,3226,3158,3724,-16,3724,1,50.01,159133
2019-09-11 10:58:07.858,389,387,385,3249,3235,3180,3780,1,3780,1,50.02,159134
2019-09-11 10:58:07.953,391,389,389,3253,3232,3177,3763,-36,3763,1,50.01,159135
2019-09-11 10:58:08.050,390,394,391,3261,3241,3180,3813,-23,3813,1,50.01,159136
2019-09-11 10:58:08.161,385,387,384,3269,3240,3174,3753,29,3753,1,50,159137
2019-09-11 10:58:08.286,390,390,391,3266,3245,3187,3721,-15,3721,1,49.98,159138
2019-09-11 10:58:08.364,390,389,387,3280,3246,3190,3715,-39,3715,1,50.01,159139
2019-09-11 10:58:08.478,396,391,391,3253,3237,3182,3749,-67,3749,1,49.99,159140
2019-09-11 10:58:08.610,386,386,386,3272,3249,3185,3801,3,3801,1,50,159141
2019-09-11 10:58:08.737,392,395,390,3268,3236,3179,3778,-19,3778,1,50.01,159142
2019-09-11 10:58:08.831,390,387,386,3252,3258,3179,3819,-15,3819,1,49.98,159143
